Tank,Temp,Date
AQUA_228_TEMPERATURE_2,27.2,2019-02-02 13:01:54
AQUA_228_TEMPERATURE_2,27,2019-02-02 13:43:25
AQUA_228_TEMPERATURE_2,26.9,2019-02-02 14:25:07
AQUA_228_TEMPERATURE_2,27,2019-02-02 19:16:24
AQUA_228_TEMPERATURE_2,26.7,2019-02-02 19:58:06
AQUA_228_TEMPERATURE_2,26.8,2019-02-02 20:40:11
AQUA_228_TEMPERATURE_2,26.9,2019-02-02 21:22:16
AQUA_228_TEMPERATURE_2,27,2019-02-02 22:46:38
AQUA_228_TEMPERATURE_2,26.8,2019-02-02 23:28:49
AQUA_228_TEMPERATURE_2,26.6,2019-02-03 00:11:11
AQUA_228_TEMPERATURE_2,26.7,2019-02-03 00:53:39
AQUA_228_TEMPERATURE_2,26.5,2019-02-03 01:35:55
AQUA_228_TEMPERATURE_2,26.1,2019-02-03 03:42:56
AQUA_228_TEMPERATURE_2,26.2,2019-02-03 04:25:07
AQUA_228_TEMPERATURE_2,26.4,2019-02-03 05:07:18
AQUA_228_TEMPERATURE_2,26.2,2019-02-03 05:49:29
AQUA_228_TEMPERATURE_2,26.5,2019-02-03 06:31:45
AQUA_228_TEMPERATURE_2,26.4,2019-02-03 07:13:56
AQUA_228_TEMPERATURE_2,26.6,2019-02-03 07:55:55
AQUA_228_TEMPERATURE_2,26.8,2019-02-03 08:37:26
AQUA_228_TEMPERATURE_2,25.6,2019-02-03 09:18:52
AQUA_228_TEMPERATURE_2,25.6,2019-02-03 10:06:36
AQUA_228_TEMPERATURE_2,22.8,2019-02-03 14:43:54
AQUA_228_TEMPERATURE_2,22.3,2019-02-03 15:25:25
AQUA_228_TEMPERATURE_2,21.6,2019-02-03 16:06:56
AQUA_228_TEMPERATURE_2,21.3,2019-02-03 16:48:33
AQUA_228_TEMPERATURE_2,20.9,2019-02-03 17:30:13
AQUA_228_TEMPERATURE_2,20.4,2019-02-03 18:12:02
AQUA_228_TEMPERATURE_2,19.9,2019-02-03 18:53:55
AQUA_228_TEMPERATURE_2,19.5,2019-02-03 19:35:43
AQUA_228_TEMPERATURE_2,19,2019-02-03 20:17:37
AQUA_228_TEMPERATURE_2,18.7,2019-02-03 20:59:36
AQUA_228_TEMPERATURE_2,18.4,2019-02-03 21:41:47
AQUA_228_TEMPERATURE_2,18,2019-02-03 22:23:58
AQUA_228_TEMPERATURE_2,17.8,2019-02-03 23:06:09
AQUA_228_TEMPERATURE_2,17.5,2019-02-03 23:48:14
AQUA_228_TEMPERATURE_2,17.2,2019-02-04 00:30:19
AQUA_228_TEMPERATURE_2,17,2019-02-04 01:12:30
AQUA_228_TEMPERATURE_2,16.9,2019-02-04 01:54:40
AQUA_228_TEMPERATURE_2,16.7,2019-02-04 02:36:57
AQUA_228_TEMPERATURE_2,16.6,2019-02-04 04:01:30
AQUA_228_TEMPERATURE_2,16.5,2019-02-04 04:43:57
AQUA_228_TEMPERATURE_2,16.4,2019-02-04 05:26:25
AQUA_228_TEMPERATURE_2,16.9,2019-02-04 08:15:39
AQUA_228_TEMPERATURE_2,17.8,2019-02-04 08:56:47
AQUA_228_TEMPERATURE_2,18.7,2019-02-04 09:37:49
AQUA_228_TEMPERATURE_2,19.8,2019-02-04 10:18:52
AQUA_228_TEMPERATURE_2,20.9,2019-02-04 11:00:00
AQUA_228_TEMPERATURE_2,21.1,2019-02-04 11:41:31
AQUA_228_TEMPERATURE_2,21.8,2019-02-04 12:23:02
AQUA_228_TEMPERATURE_2,22.5,2019-02-04 13:04:39
AQUA_228_TEMPERATURE_2,22.8,2019-02-04 13:46:09
AQUA_228_TEMPERATURE_2,22.9,2019-02-04 14:42:56
